order_id,restaurant_id,order_time,queue_length,orders_last_10min,rider_arrival_time,handover_delay,pickup_time,packed_time,actual_prep_time
ORD_000149,15,2026-02-17 17:27:37.210212,9,7,2026-02-17 17:40:41.126135,4.298682467862975,2026-02-17 17:48:33.825651,2026-02-17 17:44:15.904703,16.6449081832054
ORD_000150,39,2026-02-19 02:37:05.217398,3,9,2026-02-19 02:41:54.274442,4.3837331029340145,2026-02-19 02:53:02.284741,2026-02-19 02:48:39.260755,11.567389277718387
ORD_000151,81,2026-02-04 15:39:53.851504,2,27,2026-02-04 15:43:44.435531,0.7577362331218531,2026-02-04 15:50:25.836137,2026-02-04 15:49:40.371963,9.77534098863003
ORD_000152,64,2026-02-03 18:36:33.955416,2,41,2026-02-03 18:39:35.902524,3.110840977803493,2026-02-03 18:50:23.455461,2026-02-03 18:47:16.805002,10.714159764314978
ORD_000153,97,2026-02-17 06:15:30.150558,0,5,2026-02-17 06:20:32.445982,4.2181554167855975,2026-02-17 06:24:58.653921,2026-02-17 06:20:45.564596,5.25690063474239
ORD_000154,21,2026-02-07 17:08:34.738806,2,43,2026-02-07 17:16:37.599184,5.095873459714367,2026-02-07 17:23:21.151318,2026-02-07 17:18:15.398910,9.677668393247025
ORD_000155,8,2026-02-16 11:45:42.347580,4,12,2026-02-16 11:58:23.356606,2.495875682718708,2026-02-16 12:00:44.528856,2026-02-16 11:58:14.776315,12.540478921594287
ORD_000156,12,2026-02-10 01:53:55.391142,19,2,2026-02-10 02:07:58.451897,6.711729783786101,2026-02-10 02:22:02.662716,2026-02-10 02:15:19.958929,21.409463123305724
ORD_000157,65,2026-02-24 18:27:22.695579,5,21,2026-02-24 18:38:35.516443,4.551877432491272,2026-02-24 18:43:55.151589,2026-02-24 18:39:22.038943,11.989056072628687
ORD_000158,14,2026-02-02 17:51:11.579851,12,1,2026-02-02 17:56:49.748611,4.695722205150714,2026-02-02 18:13:04.151195,2026-02-02 18:08:22.407863,17.180466862127002
ORD_000159,26,2026-02-17 12:29:36.841943,2,21,2026-02-17 12:33:07.607733,5.154367000037395,2026-02-17 12:44:28.070944,2026-02-17 12:39:18.808924,9.699449680281525
ORD_000160,82,2026-02-18 11:59:48.012979,9,29,2026-02-18 12:02:05.870162,2.928910844272148,2026-02-18 12:18:15.838449,2026-02-18 12:15:20.103798,15.534846975070998
ORD_000161,91,2026-02-20 04:21:37.866127,19,17,2026-02-20 04:33:34.417772,5.733894900604053,2026-02-20 05:00:38.816052,2026-02-20 04:54:54.782358,33.28193717828923
ORD_000162,52,2026-02-14 11:06:17.383112,12,33,2026-02-14 11:12:20.599696,3.9569857225434246,2026-02-14 11:22:54.769441,2026-02-14 11:18:57.350298,12.666119770944313
ORD_000163,78,2026-02-25 13:09:04.113225,5,31,2026-02-25 13:19:34.676609,1.9539937406339547,2026-02-25 13:20:46.058647,2026-02-25 13:18:48.819023,9.74509663516716
ORD_000164,2,2026-02-14 06:42:16.447103,14,8,2026-02-14 06:52:18.527409,4.886244673137307,2026-02-14 07:02:09.709068,2026-02-14 06:57:16.534388,15.001454751482832
ORD_000165,4,2026-03-01 16:50:46.903791,6,28,2026-03-01 16:58:37.735817,5.041936617295852,2026-03-01 17:08:01.046925,2026-03-01 17:02:58.530728,12.193782284931586
ORD_000166,99,2026-02-10 10:24:54.675411,13,6,2026-02-10 10:27:09.645387,4.13821975402392,2026-02-10 10:54:09.523870,2026-02-10 10:50:01.230685,25.10925457233983
ORD_000167,79,2026-02-17 03:10:46.063982,6,4,2026-02-17 03:18:40.478303,3.77636845731696,2026-02-17 03:21:42.277382,2026-02-17 03:17:55.695275,7.160521541865161
ORD_000168,52,2026-02-07 02:48:17.739924,3,33,2026-02-07 02:56:16.108403,2.6554322342178054,2026-02-07 02:56:40.869271,2026-02-07 02:54:01.543337,5.730056887524265
ORD_000169,21,2026-02-27 19:21:53.273842,16,8,2026-02-27 19:27:10.659420,6.131396869361173,2026-02-27 19:58:16.798557,2026-02-27 19:52:08.914745,30.260681721454546
ORD_000170,21,2026-02-24 05:40:31.340905,7,21,2026-02-24 05:52:06.539245,1.9239670680950751,2026-02-24 05:58:29.472437,2026-02-24 05:56:34.034413,16.044891802288003
ORD_000171,65,2026-02-12 07:59:38.052855,7,22,2026-02-12 08:11:42.282609,2.6130058997280727,2026-02-12 08:12:08.350492,2026-02-12 08:09:31.570138,9.891954713244731
ORD_000172,7,2026-02-22 20:34:20.139027,4,4,2026-02-22 20:41:18.051946,3.5202567311323247,2026-02-22 20:53:12.420408,2026-02-22 20:49:41.205004,15.351099619005268
ORD_000173,50,2026-01-30 13:19:37.949234,3,13,2026-01-30 13:23:15.631419,2.5624320366328632,2026-01-30 13:33:50.704144,2026-01-30 13:31:16.958222,11.650149794847323
ORD_000174,91,2026-02-28 23:42:47.290362,20,31,2026-02-28 23:56:51.195601,4.532674724206914,2026-03-01 00:20:35.348160,2026-03-01 00:16:03.387677,33.268288589580585
ORD_000175,55,2026-02-02 05:07:17.736798,13,24,2026-02-02 05:09:27.654412,4.540441130830304,2026-02-02 05:28:08.094030,2026-02-02 05:23:35.667562,16.29884607292682
ORD_000176,21,2026-02-08 09:07:29.840554,6,48,2026-02-08 09:19:13.430241,5.816359004242586,2026-02-08 09:23:23.239269,2026-02-08 09:17:34.257729,10.073619579700104
ORD_000177,7,2026-02-04 11:00:36.174874,10,24,2026-02-04 11:13:14.047431,4.860973015082286,2026-02-04 11:20:23.629306,2026-02-04 11:15:31.970925,14.92993419038495
ORD_000178,95,2026-02-13 18:56:57.628153,11,12,2026-02-13 19:00:55.852263,3.2413463634702397,2026-02-13 19:22:25.737248,2026-02-13 19:19:11.256466,22.227138554552454
ORD_000179,30,2026-02-25 19:45:10.198214,4,46,2026-02-25 19:50:46.961850,5.310568853225586,2026-02-25 20:01:42.614215,2026-02-25 19:56:23.980084,11.229697837452024
ORD_000180,99,2026-02-11 19:58:01.025727,10,24,2026-02-11 20:10:12.383319,3.6438396088530283,2026-02-11 20:19:22.518399,2026-02-11 20:15:43.888022,17.714371582737808
ORD_000181,36,2026-01-30 21:43:06.387289,11,16,2026-01-30 21:56:03.124179,5.686146145966653,2026-01-30 22:09:08.425491,2026-01-30 22:03:27.256722,20.347823887754657
ORD_000182,70,2026-02-26 06:47:23.688749,3,46,2026-02-26 06:54:45.533785,3.3323982086478625,2026-02-26 07:02:05.150767,2026-02-26 06:58:45.206874,11.358635420884696
ORD_000183,21,2026-01-31 00:37:33.519353,12,19,2026-01-31 00:42:29.361582,2.6570995537011606,2026-01-31 01:07:18.171152,2026-01-31 01:04:38.745179,27.0870970922769
ORD_000184,4,2026-02-01 01:23:11.530871,17,18,2026-02-01 01:29:32.236760,2.932516488270441,2026-02-01 01:53:21.794608,2026-02-01 01:50:25.843619,27.238545806857513
ORD_000185,30,2026-02-28 15:44:36.117311,3,18,2026-02-28 15:49:28.194634,0.721133410181939,2026-02-28 15:53:01.967792,2026-02-28 15:52:18.699787,7.709707928690695
ORD_000186,92,2026-02-22 01:19:37.644411,12,32,2026-02-22 01:32:32.690194,3.9704510451333928,2026-02-22 01:43:38.340130,2026-02-22 01:39:40.113067,20.041144269413543
ORD_000187,75,2026-02-22 03:17:13.363461,4,9,2026-02-22 03:27:06.214656,1.7106826115736662,2026-02-22 03:27:59.551364,2026-02-22 03:26:16.910407,9.059115771660327
ORD_000188,46,2026-02-06 03:07:30.138320,4,19,2026-02-06 03:18:57.930979,1.6965839774459561,2026-02-06 03:19:49.321643,2026-02-06 03:18:07.526604,10.623138071661252
ORD_000189,35,2026-02-12 19:43:48.159453,5,40,2026-02-12 19:58:14.318857,3.8411017142974395,2026-02-12 19:59:46.802687,2026-02-12 19:55:56.336584,12.136285510651941
ORD_000190,30,2026-02-07 12:20:11.454791,6,34,2026-02-07 12:33:10.390551,3.4381864343333692,2026-02-07 12:37:35.811833,2026-02-07 12:34:09.520647,13.967764273900286
ORD_000191,70,2026-02-01 10:27:16.858859,10,19,2026-02-01 10:30:24.270055,4.5397800971915565,2026-02-01 10:47:54.700268,2026-02-01 10:43:22.313462,16.09091004829308
ORD_000192,15,2026-01-31 07:19:59.300647,19,23,2026-01-31 07:31:29.341000,3.6386250263856414,2026-01-31 07:58:30.500296,2026-01-31 07:54:52.182794,34.88136911299955
ORD_000193,58,2026-02-28 12:26:42.387842,4,23,2026-02-28 12:37:35.716044,2.5700226486592705,2026-02-28 12:37:59.274359,2026-02-28 12:35:25.073000,8.711419302623614
ORD_000194,33,2026-02-14 19:17:06.900131,1,27,2026-02-14 19:25:04.374631,2.3326537892838717,2026-02-14 19:29:23.301598,2026-02-14 19:27:03.342371,9.940703992273434
ORD_000195,65,2026-02-11 23:41:10.916884,15,1,2026-02-11 23:53:24.753589,3.531894106166855,2026-02-12 00:13:53.805800,2026-02-12 00:10:21.892154,29.18292117265484
ORD_000196,38,2026-02-23 15:19:18.128611,18,48,2026-02-23 15:28:03.249581,5.350341718625184,2026-02-23 15:43:20.939528,2026-02-23 15:37:59.919025,18.696506894300505
ORD_000197,85,2026-02-18 22:30:04.896709,13,26,2026-02-18 22:33:18.335199,5.304076537165692,2026-02-18 22:59:38.142725,2026-02-18 22:54:19.898133,24.250023728716315
ORD_000198,3,2026-02-26 19:15:24.236255,19,34,2026-02-26 19:29:56.528045,6.576670258299688,2026-02-26 19:48:38.044988,2026-02-26 19:42:03.444773,26.653475297133657
ORD_000199,12,2026-02-14 23:22:40.750954,8,35,2026-02-14 23:31:26.499562,5.655620445138351,2026-02-14 23:38:55.936566,2026-02-14 23:33:16.599339,10.597473082969488
ORD_000200,60,2026-02-20 15:46:29.922290,6,15,2026-02-20 16:00:07.234264,2.1350751253311064,2026-02-20 16:05:41.219107,2026-02-20 16:03:33.114599,17.053205149375284
ORD_000201,48,2026-02-03 23:46:19.872778,5,45,2026-02-03 23:53:45.726342,6.074616738744396,2026-02-04 00:04:47.020253,2026-02-03 23:58:42.543249,12.377841180329126
ORD_000202,21,2026-02-21 01:34:30.735347,5,30,2026-02-21 01:45:40.594327,1.7559880116283253,2026-02-21 01:46:29.472092,2026-02-21 01:44:44.112811,10.222957737342048
ORD_000203,5,2026-02-28 12:39:46.201498,8,37,2026-02-28 12:47:44.428352,4.108909377686835,2026-02-28 13:00:39.451348,2026-02-28 12:56:32.916785,16.778588116166222
ORD_000204,85,2026-02-07 10:27:47.843594,11,27,2026-02-07 10:39:24.787209,6.54196281197596,2026-02-07 10:48:57.452060,2026-02-07 10:42:24.934291,14.618178290919154
ORD_000205,82,2026-02-22 02:28:18.644062,15,21,2026-02-22 02:39:55.293955,2.9576875580261253,2026-02-22 02:58:35.862059,2026-02-22 02:55:38.400806,27.329279071923526
ORD_000206,34,2026-02-09 10:14:09.905112,14,38,2026-02-09 10:18:58.018410,5.56845768264039,2026-02-09 10:41:17.678782,2026-02-09 10:35:43.571321,21.56110347552418
ORD_000207,15,2026-02-05 09:35:23.411107,20,45,2026-02-05 09:49:04.512070,2.9393082719255696,2026-02-05 10:16:33.883857,2026-02-05 10:13:37.525361,38.23523756148697
ORD_000208,97,2026-02-25 05:08:13.574007,1,45,2026-02-25 05:11:39.936070,5.430912152617848,2026-02-25 05:17:58.689688,2026-02-25 05:12:32.834959,4.321015873504229
ORD_000209,84,2026-01-30 22:45:50.623057,13,25,2026-01-30 23:00:36.426038,6.100219165384725,2026-01-30 23:11:00.827625,2026-01-30 23:04:54.814475,19.06985697099398
ORD_000210,78,2026-02-21 02:12:23.333407,18,46,2026-02-21 02:15:21.241288,6.362290749681588,2026-02-21 02:35:31.917567,2026-02-21 02:29:10.180122,16.780778582666194
ORD_000211,59,2026-02-21 11:50:16.677384,3,27,2026-02-21 11:53:18.273331,2.1485461351006787,2026-02-21 12:06:59.770464,2026-02-21 12:04:50.857696,14.569671866638691
ORD_000212,93,2026-02-24 10:00:21.172320,11,34,2026-02-24 10:05:12.948055,3.538884048204349,2026-02-24 10:28:07.966658,2026-02-24 10:24:35.633615,24.241021581658792
ORD_000213,44,2026-02-02 12:41:37.225106,8,3,2026-02-02 12:49:39.483030,5.5632305562946405,2026-02-02 13:00:00.484582,2026-02-02 12:54:26.690749,12.824427379614916
ORD_000214,15,2026-02-17 22:29:41.172762,7,20,2026-02-17 22:33:02.468108,4.140890231973836,2026-02-17 22:47:35.800985,2026-02-17 22:43:27.347571,13.769580147268226
ORD_000215,22,2026-02-23 13:26:52.696279,11,1,2026-02-23 13:29:23.713732,2.0039350293255134,2026-02-23 13:47:45.338041,2026-02-23 13:45:45.101939,18.873427674926624
ORD_000216,6,2026-01-31 11:55:01.257690,9,0,2026-01-31 12:03:11.202658,4.828996916880455,2026-01-31 12:14:44.028004,2026-01-31 12:09:54.288189,14.88384165749137
ORD_000217,49,2026-02-14 11:45:13.581298,13,48,2026-02-14 11:54:39.779240,5.13426451552396,2026-02-14 12:02:48.895385,2026-02-14 11:57:40.839514,12.454303603920236
ORD_000218,62,2026-02-10 22:26:54.158482,8,8,2026-02-10 22:36:22.486534,5.984759227199435,2026-02-10 22:48:30.695000,2026-02-10 22:42:31.609446,15.624182734028734
ORD_000219,39,2026-02-14 11:53:49.520946,18,10,2026-02-14 12:07:37.457528,3.515088280249981,2026-02-14 12:14:11.258934,2026-02-14 12:10:40.353637,16.847211512607554
ORD_000220,12,2026-02-19 12:31:42.450269,6,27,2026-02-19 12:34:28.879535,2.703825387327662,2026-02-19 12:45:33.635388,2026-02-19 12:42:51.405865,11.149259940533092
ORD_000221,47,2026-02-25 09:24:01.317776,3,29,2026-02-25 09:37:43.568365,3.0890262870862863,2026-02-25 09:39:59.252923,2026-02-25 09:36:53.911346,12.87655950061858
ORD_000222,76,2026-02-01 17:56:00.463434,6,1,2026-02-01 18:06:16.618350,0.7735329714022973,2026-02-01 18:14:32.909403,2026-02-01 18:13:46.497425,17.7672331841298
ORD_000223,73,2026-02-18 05:42:39.615744,19,5,2026-02-18 05:44:48.746900,3.0961563918105677,2026-02-18 06:18:07.351544,2026-02-18 06:15:01.582160,32.3661069290204
ORD_000224,12,2026-02-08 07:46:57.584223,12,14,2026-02-08 07:57:26.371709,5.483018630562333,2026-02-08 08:01:13.122608,2026-02-08 07:55:44.141490,8.775954450848197
ORD_000225,28,2026-02-11 11:03:22.292238,3,34,2026-02-11 11:10:21.999142,2.730713438349948,2026-02-11 11:15:08.559109,2026-02-11 11:12:24.716303,9.040401089901284
ORD_000226,67,2026-02-25 15:08:00.490914,7,10,2026-02-25 15:14:52.642166,4.843403437588738,2026-02-25 15:30:01.924741,2026-02-25 15:25:11.320535,17.180493682805427
ORD_000227,56,2026-02-04 14:26:22.282889,4,0,2026-02-04 14:32:47.954139,3.866937163993076,2026-02-04 14:39:41.082119,2026-02-04 14:35:49.065889,9.446383333551996
ORD_000228,95,2026-02-23 08:01:53.975289,16,37,2026-02-23 08:05:16.077453,5.41780920336391,2026-02-23 08:33:35.652399,2026-02-23 08:28:10.583847,26.276809292172846
ORD_000229,50,2026-02-13 13:58:29.301433,2,10,2026-02-13 14:02:24.009676,1.7273384130601523,2026-02-13 14:03:33.519034,2026-02-13 14:01:49.878729,3.342954934605919
ORD_000230,30,2026-02-03 17:22:30.972011,4,41,2026-02-03 17:25:39.769340,3.5744254726675404,2026-02-03 17:37:06.730293,2026-02-03 17:33:32.264765,11.021545897912445
ORD_000231,59,2026-02-28 05:03:16.041215,12,31,2026-02-28 05:15:10.324629,3.77667277984507,2026-02-28 05:26:36.567216,2026-02-28 05:22:49.966849,19.565427233653537
ORD_000232,87,2026-02-12 12:03:47.200073,12,50,2026-02-12 12:12:52.165646,5.895883895813603,2026-02-12 12:25:25.703525,2026-02-12 12:19:31.950491,15.745840297276274
ORD_000233,1,2026-02-16 12:58:00.244091,2,12,2026-02-16 13:08:04.359265,3.9272419303032544,2026-02-16 13:12:37.440055,2026-02-16 13:08:41.805539,10.692690794690252
ORD_000234,37,2026-02-21 01:25:47.788072,4,16,2026-02-21 01:32:23.487450,3.2867015243013578,2026-02-21 01:43:46.877312,2026-02-21 01:40:29.675221,14.698119141914248
ORD_000235,47,2026-02-25 05:12:10.051632,10,38,2026-02-25 05:16:06.112488,5.591363207279774,2026-02-25 05:37:34.094693,2026-02-25 05:31:58.612901,19.809354475040397
ORD_000236,19,2026-02-14 11:13:37.987122,19,31,2026-02-14 11:21:22.141619,4.52861759617044,2026-02-14 11:47:22.631308,2026-02-14 11:42:50.914252,29.215452174335116
ORD_000237,27,2026-02-14 19:37:24.546815,17,16,2026-02-14 19:46:51.899397,5.589662265827125,2026-02-14 20:19:53.228576,2026-02-14 20:14:17.848840,36.88836708901762
ORD_000238,35,2026-02-05 02:39:11.999339,19,44,2026-02-05 02:49:20.741498,5.443513236108572,2026-02-05 03:17:09.669053,2026-02-05 03:11:43.058259,32.51764866231551
ORD_000239,31,2026-02-21 18:29:35.100452,10,2,2026-02-21 18:35:12.533152,4.527939748323555,2026-02-21 18:46:58.598836,2026-02-21 18:42:26.922451,12.863699982684185
ORD_000240,56,2026-02-15 15:18:25.330555,2,18,2026-02-15 15:21:19.173597,3.5533895040295715,2026-02-15 15:30:43.239667,2026-02-15 15:27:10.036297,8.745095697604455
ORD_000241,13,2026-02-22 08:36:41.730183,8,0,2026-02-22 08:43:59.613747,1.6696600130725614,2026-02-22 08:56:27.033640,2026-02-22 08:54:46.854039,18.08539759379021
ORD_000242,30,2026-01-31 00:40:31.871481,7,2,2026-01-31 00:45:40.811831,5.236377772732338,2026-01-31 01:00:02.128153,2026-01-31 00:54:47.945487,14.267900097247521
ORD_000243,60,2026-02-04 01:16:24.497591,14,30,2026-02-04 01:24:36.118440,3.589069735605126,2026-02-04 01:38:45.137832,2026-02-04 01:35:09.793648,18.754934283865726
ORD_000244,65,2026-02-15 16:13:04.222582,12,20,2026-02-15 16:26:20.430687,5.37096004840538,2026-02-15 16:34:06.271123,2026-02-15 16:28:44.013520,15.663182306897372
ORD_000245,74,2026-02-17 04:30:24.484736,19,19,2026-02-17 04:39:35.435491,6.3955585682075995,2026-02-17 05:01:00.010247,2026-02-17 04:54:36.276733,24.19653327642619
ORD_000246,63,2026-02-03 12:03:32.401714,7,17,2026-02-03 12:06:52.545351,3.777727327870534,2026-02-03 12:17:00.405827,2026-02-03 12:13:13.742187,9.689007886737878
ORD_000247,93,2026-01-31 16:03:02.824018,5,16,2026-01-31 16:09:43.806475,2.470363437784226,2026-01-31 16:15:48.640265,2026-01-31 16:13:20.418459,10.293240689139969
ORD_000248,19,2026-02-16 19:16:30.828036,3,35,2026-02-16 19:27:17.437284,4.450748182974704,2026-02-16 19:31:04.222685,2026-02-16 19:26:37.177794,10.105829302231193
ORD_000249,17,2026-02-20 02:11:41.099191,0,26,2026-02-20 02:16:03.688836,4.197751863207254,2026-02-20 02:24:16.503942,2026-02-20 02:20:04.638830,8.39232730848844
ORD_000250,24,2026-02-22 18:27:18.341597,14,24,2026-02-22 18:33:59.180960,3.1946862681575934,2026-02-22 18:46:41.837508,2026-02-22 18:43:30.156332,16.19691225425149
ORD_000251,48,2026-02-11 09:45:19.840381,2,46,2026-02-11 09:52:44.162432,3.5719873444390053,2026-02-11 09:56:09.216752,2026-02-11 09:52:34.897511,7.250952166505354
ORD_000252,2,2026-02-06 00:06:05.557957,10,21,2026-02-06 00:16:33.836970,2.9553484436172046,2026-02-06 00:23:47.837936,2026-02-06 00:20:50.517029,14.749317866950586
ORD_000253,18,2026-02-22 01:47:20.618538,11,20,2026-02-22 01:58:00.774533,2.3491863707858984,2026-02-22 02:07:08.226387,2026-02-22 02:04:47.275205,17.444277787343545
ORD_000254,49,2026-02-02 20:21:31.750050,11,46,2026-02-02 20:25:08.757401,1.6104027261269627,2026-02-02 20:34:55.677627,2026-02-02 20:33:19.053463,11.788390223448552
ORD_000255,10,2026-01-31 15:58:54.705401,5,16,2026-01-31 16:06:04.870513,1.8503216188460447,2026-01-31 16:15:21.590643,2026-01-31 16:13:30.571346,14.597765752383108
ORD_000256,65,2026-02-09 02:48:25.602112,14,16,2026-02-09 02:53:52.756722,3.1767359833529945,2026-02-09 03:21:13.190045,2026-02-09 03:18:02.585886,29.616396236113328
ORD_000257,96,2026-02-09 07:00:15.022573,6,11,2026-02-09 07:02:33.426645,5.013687158863607,2026-02-09 07:15:23.949382,2026-02-09 07:10:23.128152,10.135092976441792
ORD_000258,75,2026-02-24 11:39:58.698315,7,44,2026-02-24 11:48:08.269981,3.868183220809692,2026-02-24 11:56:15.024931,2026-02-24 11:52:22.933938,12.403927046306768
ORD_000259,90,2026-02-17 10:38:40.781044,4,31,2026-02-17 10:50:06.770260,2.3826407173754145,2026-02-17 10:56:50.167062,2026-02-17 10:54:27.208619,15.773792918632708
ORD_000260,71,2026-02-03 20:00:19.409480,9,44,2026-02-03 20:10:40.808234,2.585828512959395,2026-02-03 20:24:25.937068,2026-02-03 20:21:50.787357,21.522964611729996
ORD_000261,65,2026-02-10 06:14:50.608583,14,30,2026-02-10 06:29:17.797197,3.981868764456489,2026-02-10 06:33:33.870676,2026-02-10 06:29:34.958550,14.73916611438343
ORD_000262,27,2026-02-22 04:10:31.251415,20,45,2026-02-22 04:18:08.847897,5.872732805467445,2026-02-22 04:36:54.484725,2026-02-22 04:31:02.120757,20.514489027300847
ORD_000263,94,2026-02-16 16:15:14.516930,7,43,2026-02-16 16:18:39.453715,4.635579745193081,2026-02-16 16:32:50.100767,2026-02-16 16:28:11.965982,12.957484194368835
ORD_000264,68,2026-02-28 12:35:40.082776,11,10,2026-02-28 12:37:51.151015,1.8658249391051758,2026-02-28 12:59:25.838240,2026-02-28 12:57:33.888744,21.89676612731101
ORD_000265,29,2026-02-27 04:01:31.118415,10,42,2026-02-27 04:12:51.416732,4.151536568307417,2026-02-27 04:26:46.054816,2026-02-27 04:22:36.962622,21.097403455433778
ORD_000266,94,2026-02-18 20:55:50.464467,19,23,2026-02-18 21:02:44.513190,6.212480931693819,2026-02-18 21:38:53.747751,2026-02-18 21:32:40.998895,36.842240465111445
ORD_000267,28,2026-02-06 11:33:40.862770,9,39,2026-02-06 11:41:55.957084,1.580214216211275,2026-02-06 11:55:15.214305,2026-02-06 11:53:40.401452,19.99231137404021
ORD_000268,13,2026-01-30 21:38:28.816354,1,50,2026-01-30 21:40:54.258354,1.3091750866405942,2026-01-30 21:52:47.342798,2026-01-30 21:51:28.792293,12.999598988637278
ORD_000269,99,2026-02-28 02:12:31.935703,13,16,2026-02-28 02:17:39.446855,5.372822963981159,2026-02-28 02:32:39.938428,2026-02-28 02:27:17.569050,14.760555776280128
ORD_000270,58,2026-02-26 06:46:13.135577,9,10,2026-02-26 06:57:34.080297,3.9797331165435894,2026-02-26 07:03:20.691468,2026-02-26 06:59:21.907481,13.146198396006316
ORD_000271,56,2026-02-16 21:45:14.627266,18,18,2026-02-16 21:58:47.959457,5.825285518930114,2026-02-16 22:16:22.230641,2026-02-16 22:10:32.713510,25.301437393994387
ORD_000272,93,2026-02-06 22:36:30.773454,15,38,2026-02-06 22:44:29.575323,5.552352493054373,2026-02-06 23:01:27.505145,2026-02-06 22:55:54.363995,19.393175691036653
ORD_000273,24,2026-02-23 20:05:25.454686,3,33,2026-02-23 20:08:00.869246,3.808366964176173,2026-02-23 20:20:47.178547,2026-02-23 20:16:58.676529,11.553697381752935
ORD_000274,23,2026-02-27 07:25:13.062281,20,40,2026-02-27 07:30:09.440039,6.909388860633344,2026-02-27 07:54:06.423128,2026-02-27 07:47:11.859796,21.979958585099446
